  2.764056028349818E-002  2.733344203659938E-002  2.703142040429893E-002
  2.673437263401959E-002  2.644219699968519E-002  2.615478427269036E-002
  2.587203134127637E-002  2.559383789242902E-002  2.532010966696393E-002
  2.505074852726734E-002  2.478566517383959E-002  2.452476338300085E-002
  2.426796145880910E-002  2.401517115741245E-002  2.376631224072653E-002
  2.352130093284171E-002  2.328005826503111E-002  2.304250732865502E-002
  2.280857582819039E-002  2.257818541424404E-002  2.235127249590760E-002
  2.212776014288188E-002  2.190758547379311E-002  2.169068010909323E-002
  2.147697960513012E-002  2.126642344767909E-002  2.105894572434381E-002
  2.085449099703910E-002  2.065300093253348E-002  2.045441418634569E-002
  2.025867932297256E-002  2.006574215435261E-002  1.987554561391935E-002
  1.968804189739215E-002  1.950317856297158E-002  1.932090621512423E-002
  1.914117854229597E-002  1.896394662812870E-002  1.878916441592344E-002
  1.861678693507442E-002  1.844677199753459E-002  1.827907495227640E-002
  1.811365380729671E-002  1.795046922849316E-002  1.778947953472665E-002
  1.763064550196897E-002  1.747392880394099E-002  1.731929350827974E-002
  1.716670146079522E-002  1.701611679644717E-002  1.686750590544665E-002
  1.672083160903154E-002  1.657606312871212E-002  1.643316764810664E-002
  1.629211027897632E-002  1.615286220187136E-002  1.601539136312205E-002
  1.587966893754581E-002  1.574566420752252E-002  1.561334830339082E-002
  1.548269294925646E-002  1.535367044105892E-002  1.522625482979450E-002
  1.510041840074636E-002  1.497613630133122E-002  1.485338195124325E-002
  1.473212929323479E-002  1.461235716063620E-002  1.449403840424551E-002
  1.437715162930668E-002  1.426167283914466E-002  1.414758053567877E-002
  1.403485162609685E-002  1.392346248636072E-002  1.381339775327065E-002
  1.370463090679298E-002  1.359714338560444E-002  1.349091707269322E-002
  1.338592869914822E-002  1.328216260110017E-002  1.317959817476786E-002
  1.307821689208643E-002  1.297800063302612E-002  1.287893330765275E-002
  1.278099415397971E-002  1.268416932923644E-002  1.258844044161523E-002
  1.249378941220459E-002  1.240020477908237E-002  1.230766605722961E-002
  1.221615911602988E-002  1.212566867332769E-002  1.203618119387560E-002
  1.194768050355130E-002  1.186015214256022E-002  1.177358193503904E-002
  1.168795594610242E-002  1.160326049322469E-002  1.151948346943866E-002
  1.143660900726449E-002  1.135462675621866E-002  1.127352272193526E-002
  1.119328438866202E-002  1.111389947269323E-002  1.103535591560277E-002
  1.095764307580560E-002  1.088074690109836E-002  1.080465832105060E-002
  1.072936495654910E-002  1.065485575768202E-002  1.058111987120475E-002
  1.050814661732553E-002  1.043592550811418E-002  1.036444733303410E-002
  1.029370087456662E-002  1.022367509746762E-002  1.015436230926136E-002
  1.008575187882975E-002  1.001783535275070E-002  9.950601413700322E-003
  9.884041896189983E-003  9.818148755379260E-003  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000   3635.53122135507     
   3635.53173120138        3635.53521069118        3635.54033306081     
   3635.54614144340        3635.55178297785        3635.55667033908     
   3635.56053133278        3635.56335186148        3635.56527609622     
   3635.56650959705        3635.56725309333        3635.56766733580     
   3635.56786197557        3635.56789482064        3635.56777171228     
   3635.56743751842        3635.56674885065        3635.56541671168     
   3635.56289413349        3635.55816851767        3635.54940614525     
   3635.53330289364        3635.50399831201        3635.45120208018     
   3635.35709671031        3635.19125567051        3634.90249904902     
   3634.40614030361        3633.56454510138        3632.15837291621     
   3629.84557885473        3626.10548259577        3620.16682940291     
   3610.92220975841        3596.83780942021        3575.87768526792     
   3545.47316730769        3502.57989351324        3443.87074086054     
   3366.12005916372        3266.83696231989        3145.18485720628     
   3002.99827337610        2845.28605385103        2679.44868007409     
   2513.27518078835        2353.10069558334        2203.03595825708     
   2064.00992801542        1930.35592310681        1781.02170686008     
   1474.04765388093        1115.21986365518        833.706110566649     
   629.770597936110        490.918648950227        403.088401992980     
   351.956469596273        324.454221971221        310.734920711762     
   304.389359962906        301.671439022738        300.593437603436     
   300.196841651599        300.061146897253        300.017836060511     
   300.004900709373        300.001266318853        300.000321584415     
   300.000080901125        300.000022687747        299.999998628868     
   299.999993880460        300.000003155254        299.999993618742     
   300.000001203642        300.000007242382        300.000003745136     
   300.000002932640        300.000002092612        299.999995221602     
   299.999993419070        299.999995457094        299.999999312974     
   300.000001982335        299.999998724121        299.999998530728     
   300.000000520712        300.000003028440        300.000003265140     
   299.999996823557        300.000002364449        300.000000412736     
   300.000007004295        300.000002835777        300.000000272336     
   299.999997693261        299.999992302798        299.999998264512     
   300.000001713565        299.999999550070        300.000003592984     
   300.000000227888        299.999998999186        299.999999321235     
   300.000000116096        299.999999882018        299.999996695247     
   299.999999716343        299.999998896521        300.000002355610     
   300.000000311681        299.999999697256        300.000000068961     
   300.000000662189        300.000000440928        299.999998134226     
   300.000000348901        299.999999738526        300.000002203493     
   300.000000573388        299.999999932309        299.999999764782     
   299.999999241319        299.999997368932        299.999999135844     
   299.999998895924        300.000001318071        300.000001131773     
   300.000002603479        300.000000432159        299.999998205818     
   300.000000230155        300.000002061917        299.999998468859     
   300.000000963159        299.999997459750        299.999998564597     
   300.000000755260        299.999999813630        299.999998563444     
   300.000000356970        300.000001822766        299.999999059562     
   300.000000982663        299.999998262193        299.999999140706     
   300.000000828755        300.000000067351        299.999999094139     
   300.000000500015        300.000001619196        299.999999437073     
   300.000000937946        299.999998793176        299.999999499328     
   300.000000821415        300.000000201606        299.999999433275     
   300.000000550734        300.000001420658        299.999999675736     
   300.000000864334        299.999999147779        299.999999706426     
   300.000000709610        300.000000076382        299.999999182586     
   299.999999547093        299.999999393945        300.000000146786     
   300.000000155377        300.000000802301        300.000000475555     
   300.000000389519        299.999998904122        300.000000003510     
   299.999999544698        300.000001276445        299.999998525699     
   299.999999917002        299.999999330591        300.000000253128     
   300.000001604745        300.000002149872        300.000000540406     
   299.999999887627        299.999998990074        300.000000904234     
   300.000000265756        299.999999784496        299.999998279185     
   299.999998527354        299.999999566016        300.000000390975     
   300.000000021120        300.000001103638        299.999999145148     
   300.000000022719        299.999999493438        299.999999890443     
   300.000000401066        300.000000195386        300.000001610844     
   300.000000759765        299.999999707891        300.000000591734     
   299.999999634897        299.999998730664        299.999999916545     
   299.999999728960        300.000000061841        300.000000235971     
   299.999999526529        299.999999787167        300.000000406710     
   300.000000713641        300.000000019061        299.999999996436     
   299.999999990029        299.999999302396        299.999999515816     
   300.000000064682        300.000000352301        299.999999788104     
   299.999999882430        300.000000115972        299.999999953040     
   300.000000836556        300.000000318512        299.999999727964     
   300.000000428373        300.000000054120        299.999999804953     
   299.999999156915        299.999999352718        299.999999975770     
   300.000000614439        300.000000848758        300.000000227692     
   299.999999869290        299.999999308581        299.999999635572     
   300.000000431480        299.999999773982        300.000000177921     
   299.999999817275        299.999999668802        299.999999348180     
   299.999999872291        300.000000888938        299.999999364815     
   300.000000200637        300.000000544697        300.000000025548     
   300.000000815186        300.000000119959        299.999999971776     
   300.000000031008        299.999999907212        299.999999233166     
   299.999999946174        299.999999498444        299.999999785965     
   300.000000545717        299.999999352335        300.000000166984     
   300.000000699864        300.000000621373        299.999999612446     
   299.999999349045        299.999999551435        299.999999941337     
   300.000000269686        300.000000293665        299.999999776761     
   300.000000288544        299.999999781075        299.999999744810     
   299.999999957091        300.000000178213        300.000000166083     
   299.999999687898        300.000000151584        299.999999702291     
   299.999999697715        299.999999954211        300.000000283042     
   300.000000498391        300.000000398765        299.999999779053     
   299.999999917941        300.000000619156        300.000000225264     
   299.999999919756        299.999999520735        300.000000211359     
   300.000000443757        300.000000000000       9.527709411323952E-002
  9.527708049202964E-002  9.527698847114285E-002  9.527685309427786E-002
  9.527669972867596E-002  9.527655094006428E-002  9.527642221396315E-002
  9.527632066798464E-002  9.527624659986975E-002  9.527619614714361E-002
  9.527616385514646E-002  9.527614441888865E-002  9.527613360188777E-002
  9.527612851837117E-002  9.527612764491590E-002  9.527613081553238E-002
  9.527613944933976E-002  9.527615725526598E-002  9.527619171476891E-002
  9.527625699389160E-002  9.527637934225416E-002  9.527660629598639E-002
  9.527702357713221E-002  9.527778328234046E-002  9.527915264788722E-002
  9.528159466512985E-002  9.528590054941292E-002  9.529340237825641E-002
  9.530630688171469E-002  9.532820626714923E-002  9.536483872568478E-002
  9.542518451741044E-002  9.552298992922226E-002  9.567879504866750E-002
  9.592250177282846E-002  9.629643535526397E-002  9.685872604282449E-002
  9.768672462617130E-002  9.888003053039109E-002  0.100562585741917     
  0.102882645986928       0.106007762115872       0.110108529334274     
  0.115325377825320       0.121723889641631       0.129265047120133     
  0.137818804953001       0.147205643906759       0.157235515359651     
  0.167821043749436       0.179413637819371       0.194250769305676     
  0.234896143268265       0.310812687547938       0.415828254549081     
  0.550489956410830       0.706131666267830       0.859849785263929     
  0.984571764104046        1.06784628942549        1.11486325147277     
   1.13802813970774        1.14824197218037        1.15234182287259     
   1.15385669560477        1.15437562984262        1.15454126606300     
   1.15459071608673        1.15460460276274        1.15460820995682     
   1.15460912859322        1.15460935068740        1.15460944284412     
   1.15460946101502        1.15460942524890        1.15460946199188     
   1.15460943277807        1.15460940952668        1.15460942300649     
   1.15460942613245        1.15460942935537        1.15460945581078     
   1.15460946274323        1.15460945489342        1.15460944004831     
   1.15460942976995        1.15460944232455        1.15460944307067     
   1.15460943541059        1.15460942575566        1.15460942483984     
   1.15460944965701        1.15460942830765        1.15460943583947     
   1.15460941044647        1.15460942650484        1.15460943636764     
   1.15460944628694        1.15460946704926        1.15460944408496     
   1.15460943080651        1.15460943915126        1.15460942357579     
   1.15460943653973        1.15460944126834        1.15460944002609     
   1.15460943696347        1.15460943786132        1.15460945013811     
   1.15460943849826        1.15460944166408        1.15460942833949     
   1.15460943621549        1.15460943858060        1.15460943714865     
   1.15460943486348        1.15460943571323        1.15460944459964     
   1.15460943606683        1.15460943842359        1.15460942892795     
   1.15460943520828        1.15460943767484        1.15460943831723     
   1.15460944032963        1.15460944754181        1.15460944073442     
   1.15460944166446        1.15460943233708        1.15460943306048     
   1.15460942738997        1.15460943575132        1.15460944432544     
   1.15460943652749        1.15460942947011        1.15460944331326     
   1.15460943369754        1.15460944719417        1.15460944293751     
   1.15460943450028        1.15460943812868        1.15460944294568     
   1.15460943603865        1.15460943039229        1.15460944103858     
   1.15460943362497        1.15460944410543        1.15460944072077     
   1.15460943421933        1.15460943715318        1.15460944090294     
   1.15460943548871        1.15460943117747        1.15460943958481     
   1.15460943379881        1.15460944206141        1.15460943934080     
   1.15460943424884        1.15460943663705        1.15460943959737     
   1.15460943529383        1.15460943194272        1.15460943866552     
   1.15460943408328        1.15460944069614        1.15460943854360     
   1.15460943467943        1.15460943711823        1.15460944056012     
   1.15460943915485        1.15460943974614        1.15460943684698     
   1.15460943681608        1.15460943432450        1.15460943558345     
   1.15460943591237        1.15460944163404        1.15460943739739     
   1.15460943916753        1.15460943249403        1.15460944309194     
   1.15460943772976        1.15460943999147        1.15460943644047     
   1.15460943123731        1.15460942913778        1.15460943533603     
   1.15460943784655        1.15460944130415        1.15460943392949     
   1.15460943638956        1.15460943824001        1.15460944403676     
   1.15460944308036        1.15460943908165        1.15460943590605     
   1.15460943733338        1.15460943316159        1.15460944070671     
   1.15460943732371        1.15460943936359        1.15460943783493     
   1.15460943586914        1.15460943666421        1.15460943121165     
   1.15460943448985        1.15460943854068        1.15460943513333     
   1.15460943881782        1.15460944230040        1.15460943773166     
   1.15460943845612        1.15460943717435        1.15460943650340     
   1.15460943923652        1.15460943823285        1.15460943584754     
   1.15460943466545        1.15460943734085        1.15460943742679     
   1.15460943745018        1.15460944009861        1.15460943927652     
   1.15460943716329        1.15460943605574        1.15460943822937     
   1.15460943786582        1.15460943696645        1.15460943759553     
   1.15460943419202        1.15460943618760        1.15460943846219     
   1.15460943576310        1.15460943720458        1.15460943816268     
   1.15460944065831        1.15460943990437        1.15460943750621     
   1.15460943504794        1.15460943414573        1.15460943653738     
   1.15460943791592        1.15460944007510        1.15460943881586     
   1.15460943575015        1.15460943828400        1.15460943672703     
   1.15460943811610        1.15460943868706        1.15460943992247     
   1.15460943790484        1.15460943398835        1.15460943986095     
   1.15460943664068        1.15460943531606        1.15460943731706     
   1.15460943427435        1.15460943695250        1.15460943752220     
   1.15460943729325        1.15460943776900        1.15460944036551     
   1.15460943761801        1.15460943934374        1.15460943823695     
   1.15460943530997        1.15460943990845        1.15460943677041     
   1.15460943471886        1.15460943502043        1.15460943890549     
   1.15460943991868        1.15460943913923        1.15460943763839     
   1.15460943637453        1.15460943628217        1.15460943827363     
   1.15460943630118        1.15460943825609        1.15460943839543     
   1.15460943757808        1.15460943672670        1.15460943677316     
   1.15460943861530        1.15460943682821        1.15460943855912     
   1.15460943857668        1.15460943758942        1.15460943632380     
   1.15460943549482        1.15460943587807        1.15460943826490     
   1.15460943773001        1.15460943502890        1.15460943654630     
   1.15460943772195        1.15460943925914        1.15460943659900     
   1.15460943570416        1.15460943741301        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000        5902518.00000000        5902518.00000000     
   5902518.00000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000       -23690.5270000000       -23690.5270000000     
  -23690.5270000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
   1913.75500000000        1913.75500000000        1913.75500000000     
